SapOrderNumber,ItemNumber,KVP,Outers,CorrespondingCartons,CorrespondingOuters,CorrespondingPackages,PackagesPerOuter,InternationalArticleNumberForOuter,MaterialNumber,ParentItemNumber,InternationalArticleNumberForMastercase,OuterPerMastercase,CorrespondingMastercases,CorrespondingPallets,MastercasePerPallet,VolumeInMTQ,MaterialGroup,MaterialType,TPDIndicator,OUT,VolInThKg,PlannedDate,IsReturnDelivery,IsDeleted
3202609070,000140,39.95,210,21,0,0,1,4031300283196,10186211,,4031300283295,10,21,0,35,0.6951,,,,,,02.11.2023,False,False
3202609070,000150,29.95,756,126,0,0,1,4031300283400,10186059,,4031300283516,6,0,3,42,5.772,,,,,,02.11.2023,False,False
3202609070,000160,49.95,60,15,0,0,1,4031300301906,10188936,,4031300301913,4,15,0,40,0.44999999999999996,,,,,,02.11.2023,False,False
3202609070,000170,24.95,216,12,0,0,1,4031300283165,10186194,,4031300283264,18,12,0,30,0.39720000000000005,,,,,,02.11.2023,False,False
3202609070,000180,24.95,108,6,0,0,1,4031300283127,10186201,,4031300283226,18,6,0,30,0.19860000000000003,,,,,,02.11.2023,False,False
3202609070,000190,37.2,60,2,0,0,6,4031300284278,10185680,,4031300284445,30,2,0,23,0.0934464,,,,,,02.11.2023,False,False
3202609070,000200,37.2,60,2,0,0,6,4031300284315,10185721,,4031300284483,30,2,0,23,0.0934464,,,,,,02.11.2023,False,False
3202609070,000210,49.2,30,1,0,0,6,4031300283660,10185711,,4031300283998,30,1,0,23,0.0467232,,,,,,02.11.2023,False,False
3202609070,000220,49.2,30,1,0,0,6,4031300283707,10185704,,4031300284032,30,1,0,23,0.0467232,,,,,,02.11.2023,False,False
3202609070,000230,49.2,210,7,0,0,6,4031300283783,10185733,,4031300284117,30,7,0,23,0.3270624,,,,,,02.11.2023,False,False
3202609070,000240,39.6,90,3,0,0,6,4031300284230,10185739,,4031300284407,30,3,0,23,0.14016959999999998,,,,,,02.11.2023,False,False
3202609070,000250,39.6,240,8,0,0,6,4031300283820,10185735,,4031300284155,30,8,0,23,0.3737856,,,,,,02.11.2023,False,False
3202609070,000260,39.6,270,9,0,0,6,4031300284193,10185741,,4031300284360,30,9,0,23,0.4205088,,,,,,02.11.2023,False,False
3202609070,000270,58.0,100,2,0,0,10,4031300294796,10178108,,4031300294802,50,2,0,21,0.0878,,,,,,02.11.2023,False,False
3202609071,000010,29.0,75,3,0,0,10,4031300279939,10170724,,4031300279977,25,3,0,36,0.11839733999999999,,,,,,02.11.2023,False,False
3202609071,000020,99.75,6,1,0,0,5,4031300285855,10179240,,4031300286432,6,1,0,35,0.033100000000000004,,,,,,02.11.2023,False,False
3202609071,000030,33.0,120,4,0,0,6,4031300285329,10179241,,4031300285909,30,4,0,23,0.1868928,,,,,,02.11.2023,False,False
3202609071,000040,58.0,50,1,0,0,10,4031300298732,10178087,,4031300298855,50,1,0,21,0.0451369,,,,,,02.11.2023,False,False
3202609071,000050,59.95,160,40,0,0,1,4031300299845,10186065,,4031300299876,4,0,1,40,1.757,,,,,,02.11.2023,False,False
3202609071,000060,64.75,6,1,0,0,5,4031300300237,10186248,,4031300300244,6,1,0,35,0.033100000000000004,,,,,,02.11.2023,False,False
3202609071,000070,64.75,12,2,0,0,5,4031300300268,10186263,,4031300300275,6,2,0,35,0.06620000000000001,,,,,,02.11.2023,False,False
3202609071,000080,39.8,6,1,0,0,4,4031300300350,10188952,,4031300300411,6,1,0,35,0.0361,,,,,,02.11.2023,False,False
3202609071,000090,79.8,42,7,0,0,4,4031300282786,10186200,,4031300283066,6,7,0,35,0.23170000000000002,,,,,,02.11.2023,False,False
3202609071,000100,79.8,6,1,0,0,4,4031300300473,10186199,,4031300300480,6,1,0,35,0.033100000000000004,,,,,,02.11.2023,False,False
3202609071,000110,29.95,252,42,0,0,1,4031300283400,10186059,,4031300283516,6,0,1,42,1.924,,,,,,02.11.2023,False,False
3202609071,000120,49.95,80,20,0,0,1,4031300301906,10188936,,4031300301913,4,20,0,40,0.6,,,,,,02.11.2023,False,False
3202609071,000130,24.95,36,2,0,0,1,4031300283127,10186201,,4031300283226,18,2,0,30,0.06620000000000001,,,,,,02.11.2023,False,False
3202609071,000140,79.8,6,1,0,0,4,4031300300343,10186243,,4031300300404,6,1,0,35,0.033100000000000004,,,,,,02.11.2023,False,False
3202609071,000150,99.75,18,3,0,0,5,4031300299715,10190470,,4031300299760,6,3,0,35,0.1125,,,,,,02.11.2023,False,False
3202609071,000160,51.0,30,1,0,0,6,4031300283585,10185699,,4031300283912,30,1,0,23,0.0467232,,,,,,02.11.2023,False,False
3202609071,000170,85.0,72,4,0,0,10,4031300283622,10190456,,4031300283950,18,4,0,32,0.160570368,,,,,,02.11.2023,False,False
3202609071,000180,49.2,180,6,0,0,6,4031300283660,10185711,,4031300283998,30,6,0,23,0.28033919999999996,,,,,,02.11.2023,False,False
3202609071,000190,49.2,30,1,0,0,6,4031300283745,10185701,,4031300284070,30,1,0,23,0.0467232,,,,,,02.11.2023,False,False
3202609071,000200,49.2,120,4,0,0,6,4031300283783,10185733,,4031300284117,30,4,0,23,0.1868928,,,,,,02.11.2023,False,False
3202609071,000210,39.6,30,1,0,0,6,4031300284230,10185739,,4031300284407,30,1,0,23,0.0467232,,,,,,02.11.2023,False,False
3202609071,000220,39.6,180,6,0,0,6,4031300283820,10185735,,4031300284155,30,6,0,23,0.28033919999999996,,,,,,02.11.2023,False,False
3202609071,000230,39.6,240,8,0,0,6,4031300284193,10185741,,4031300284360,30,8,0,23,0.3737856,,,,,,02.11.2023,False,False
3202609071,000240,79.8,12,2,0,0,4,4031300300541,10186180,,4031300300572,6,2,0,35,0.06620000000000001,,,,,,02.11.2023,False,False
3202609072,000010,80.0,140,7,0,0,8,4031300301869,10187672,,4031300301883,20,7,0,42,0.210875,,,,,,02.11.2023,False,False
3202609072,000020,80.0,140,7,0,0,8,4031300301876,10187692,,4031300301890,20,7,0,42,0.210875,,,,,,02.11.2023,False,False
3202609072,000030,92.0,50,1,0,0,10,4031300294994,10177147,,4031300295410,50,1,0,21,0.0669,,,,,,02.11.2023,False,False
3202609072,000040,107.0,25,1,0,0,10,4031300294970,10177123,,4031300295397,25,1,0,24,0.0392,,,,,,02.11.2023,False,False
3202609072,000050,80.0,25,1,0,0,10,4031300295038,10181503,,4031300295458,25,1,0,42,0.027864999999999997,,,,,,02.11.2023,False,False
3202609072,000060,63.0,25,1,0,0,10,4031300295359,10178596,,4031300295779,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202609072,000070,85.0,175,7,0,0,10,4031300295052,10177134,,4031300295472,25,7,0,42,0.206787,,,,,,02.11.2023,False,False
3202609072,000080,82.0,75,3,0,0,10,4031300295113,10177149,,4031300295533,25,3,0,42,0.08862300000000001,,,,,,02.11.2023,False,False
3202609072,000090,80.0,40,2,0,0,8,4031300296950,10186805,,4031300297346,20,2,0,42,0.06025,,,,,,02.11.2023,False,False
3202609072,000100,108.0,32,2,0,0,12,4031300296936,10187046,,4031300297322,16,2,0,48,0.057061999999999995,,,,,,02.11.2023,False,False
3202609072,000110,80.0,80,4,0,0,8,4031300297087,10179850,,4031300297476,20,4,0,42,0.1205,,,,,,02.11.2023,False,False
3202609072,000120,82.0,25,1,0,0,10,4031300295878,10177138,,4031300296011,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202609072,000130,108.0,48,3,0,0,12,4031300297063,10179902,,4031300297452,16,3,0,48,0.08559299999999999,,,,,,02.11.2023,False,False
3202609072,000140,80.0,280,14,0,0,8,4031300297049,10179892,,4031300297438,20,14,0,42,0.42175,,,,,,02.11.2023,False,False
3202609072,000150,82.0,75,3,0,0,10,4031300295854,10177129,,4031300295991,25,3,0,42,0.08862300000000001,,,,,,02.11.2023,False,False
3202609072,000160,108.0,48,3,0,0,12,4031300297025,10179889,,4031300297414,16,3,0,48,0.08559299999999999,,,,,,02.11.2023,False,False
3202609072,000170,60.0,175,7,0,0,3,4031300296929,10186803,,4031300297315,25,7,0,49,0.17761100000000002,,,,,,02.11.2023,False,False
3202609072,000180,82.0,175,7,0,0,10,4031300295816,10186694,,4031300295953,25,7,0,42,0.206787,,,,,,02.11.2023,False,False
3202609072,000190,108.0,128,8,0,0,12,4031300296790,10186704,,4031300297186,16,8,0,48,0.22480000000000003,,,,,,02.11.2023,False,False
3202609072,000200,80.0,420,21,0,0,8,4031300296813,10186705,,4031300297209,20,21,0,42,0.632625,,,,,,02.11.2023,False,False
3202609072,000210,105.0,120,6,0,0,6,4031300296875,10187572,,4031300297261,20,6,0,42,0.20311199999999996,,,,,,02.11.2023,False,False
3202609072,000220,104.0,40,2,0,0,8,4031300296851,10186786,,4031300297247,20,2,0,42,0.06429800000000001,,,,,,02.11.2023,False,False
3202609072,000230,108.0,16,1,0,0,12,4031300297940,10187107,,4031300298428,16,1,0,48,0.028530999999999997,,,,,,02.11.2023,False,False
3202609072,000240,96.0,40,2,0,0,8,4031300297957,10179951,,4031300298435,20,2,0,42,0.06429800000000001,,,,,,02.11.2023,False,False
3202609072,000250,78.0,25,1,0,0,10,4031300296134,10186598,,4031300296318,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202609072,000260,108.0,16,1,0,0,12,4031300297735,10187106,,4031300298213,16,1,0,48,0.028530999999999997,,,,,,02.11.2023,False,False
3202609072,000270,58.5,150,6,0,0,3,4031300297834,10189149,,4031300298312,25,6,0,49,0.18075,,,,,,02.11.2023,False,False
3202609072,000280,78.0,25,1,0,0,10,4031300296097,10186592,,4031300296271,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202609072,000290,108.0,32,2,0,0,12,4031300297575,10186224,,4031300298053,16,2,0,48,0.070794,,,,,,02.11.2023,False,False
3202609072,000300,58.5,225,9,0,0,3,4031300297681,10189148,,4031300298169,25,9,0,49,0.289341,,,,,,02.11.2023,False,False
3202609072,000310,99.0,40,2,0,0,6,4031300297650,10187573,,4031300298138,20,2,0,42,0.067704,,,,,,02.11.2023,False,False
3202609072,000320,96.0,20,1,0,0,8,4031300297636,10186587,,4031300298114,20,1,0,42,0.032149000000000004,,,,,,02.11.2023,False,False
3202609072,000330,78.0,75,3,0,0,10,4031300295199,10178580,,4031300295618,25,3,0,42,0.08862300000000001,,,,,,02.11.2023,False,False
3202609072,000340,85.0,25,1,0,0,10,4031300295212,10178570,,4031300295632,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202609072,000350,82.0,200,8,0,0,10,4031300295298,10178602,,4031300295717,25,8,0,56,0.210848,,,,,,02.11.2023,False,False
3202609072,000360,82.0,25,1,0,0,10,4031300295311,10178603,,4031300295731,25,1,0,56,0.027531,,,,,,02.11.2023,False,False
3202609072,000370,82.0,50,1,0,0,10,4031300295250,10178614,,4031300295670,50,1,0,21,0.0669,,,,,,02.11.2023,False,False
3202609072,000380,82.0,200,8,0,0,10,4031300295335,10178619,,4031300295755,25,8,0,56,0.220248,,,,,,02.11.2023,False,False
3202609072,000390,78.0,25,1,0,0,10,4031300288450,10173199,,4031300288474,25,1,0,42,0.030865,,,,,,02.11.2023,False,False
3202609072,000400,80.0,20,1,0,0,8,4031300293607,10173502,,4031300293621,20,1,0,42,0.0314,,,,,,02.11.2023,False,False
3202609073,000010,80.0,2520,126,0,0,8,4031300301869,10187672,,4031300301883,20,0,3,42,5.133,,,,,,02.11.2023,False,False
3202609073,000020,80.0,1680,84,0,0,8,4031300301876,10187692,,4031300301890,20,0,2,42,3.422,,,,,,02.11.2023,False,False
3202609073,000030,107.0,25,1,0,0,10,4031300294970,10177123,,4031300295397,25,1,0,24,0.0392,,,,,,02.11.2023,False,False
3202609073,000040,85.0,175,7,0,0,10,4031300295052,10177134,,4031300295472,25,7,0,42,0.206787,,,,,,02.11.2023,False,False
3202609073,000050,87.0,50,2,0,0,10,4031300295076,10177125,,4031300295496,25,2,0,36,0.0708,,,,,,02.11.2023,False,False
3202609073,000060,82.0,50,2,0,0,10,4031300295113,10177149,,4031300295533,25,2,0,42,0.059082,,,,,,02.11.2023,False,False
3202609073,000070,85.0,25,1,0,0,10,4031300295151,10177126,,4031300295571,25,1,0,36,0.0354,,,,,,02.11.2023,False,False
3202609073,000080,82.0,25,1,0,0,10,4031300295830,10177128,,4031300295977,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202609073,000090,80.0,140,7,0,0,8,4031300296950,10186805,,4031300297346,20,7,0,42,0.210875,,,,,,02.11.2023,False,False
3202609073,000100,80.0,140,7,0,0,8,4031300297087,10179850,,4031300297476,20,7,0,42,0.210875,,,,,,02.11.2023,False,False
3202609073,000110,82.0,175,7,0,0,10,4031300295854,10177129,,4031300295991,25,7,0,42,0.206787,,,,,,02.11.2023,False,False
3202609073,000120,108.0,128,8,0,0,12,4031300297025,10179889,,4031300297414,16,8,0,48,0.22824799999999998,,,,,,02.11.2023,False,False
3202609073,000130,60.0,350,14,0,0,3,4031300296929,10186803,,4031300297315,25,14,0,49,0.35522200000000004,,,,,,02.11.2023,False,False
3202609073,000140,82.0,1050,42,0,0,10,4031300295816,10186694,,4031300295953,25,0,1,42,1.837,,,,,,02.11.2023,False,False
3202609073,000150,104.0,20,1,0,0,8,4031300296851,10186786,,4031300297247,20,1,0,42,0.032149000000000004,,,,,,02.11.2023,False,False
3202609073,000160,78.0,350,14,0,0,10,4031300296219,10187148,,4031300296394,25,14,0,42,0.413574,,,,,,02.11.2023,False,False
3202609073,000170,96.0,840,42,0,0,8,4031300297957,10179951,,4031300298435,20,0,1,42,1.918,,,,,,02.11.2023,False,False
3202609073,000180,108.0,128,8,0,0,12,4031300297889,10187080,,4031300298367,16,8,0,48,0.22824799999999998,,,,,,02.11.2023,False,False
3202609073,000190,78.0,75,3,0,0,10,4031300296172,10187129,,4031300296356,25,3,0,42,0.08862300000000001,,,,,,02.11.2023,False,False
3202609073,000200,96.0,840,42,0,0,8,4031300297902,10179923,,4031300298381,20,0,1,42,1.918,,,,,,02.11.2023,False,False
3202609073,000210,78.0,75,3,0,0,10,4031300296233,10179952,,4031300296417,25,3,0,42,0.08862300000000001,,,,,,02.11.2023,False,False
3202609073,000220,108.0,768,48,0,0,12,4031300297735,10186195,,4031300298213,16,0,1,48,1.918,,,,,,02.11.2023,False,False
3202609073,000230,58.5,2450,98,0,0,3,4031300297834,10189149,,4031300298312,25,0,2,49,3.756,,,,,,02.11.2023,False,False
3202609073,000240,82.0,25,1,0,0,10,4031300296073,10177155,,4031300296257,25,1,0,42,0.02750205,,,,,,02.11.2023,False,False
3202609073,000250,108.0,768,48,0,0,12,4031300297575,10186224,,4031300298053,16,0,1,48,1.918,,,,,,02.11.2023,False,False
3202609073,000260,58.5,2450,98,0,0,3,4031300297681,10189148,,4031300298169,25,0,2,49,3.756,,,,,,02.11.2023,False,False
3202609073,000270,99.0,840,42,0,0,6,4031300297650,10187573,,4031300298138,20,0,1,42,1.871,,,,,,02.11.2023,False,False
3202609073,000280,85.0,25,1,0,0,10,4031300295212,10178570,,4031300295632,25,1,0,42,0.029541,,,,,,02.11.2023,False,False
3202609073,000290,82.0,400,16,0,0,10,4031300295298,10178602,,4031300295717,25,16,0,56,0.421696,,,,,,02.11.2023,False,False
3202609073,000300,82.0,100,4,0,0,10,4031300295311,10178603,,4031300295731,25,4,0,56,0.110124,,,,,,02.11.2023,False,False
3202609073,000310,82.0,50,1,0,0,10,4031300295250,10178614,,4031300295670,50,1,0,21,0.0669,,,,,,02.11.2023,False,False
3202609073,000320,82.0,200,8,0,0,10,4031300295335,10178619,,4031300295755,25,8,0,56,0.220248,,,,,,02.11.2023,False,False
3202609073,000330,80.0,20,1,0,0,8,4031300293607,10173502,,4031300293621,20,1,0,42,0.0314,,,,,,02.11.2023,False,False
3202609073,000340,80.0,20,1,0,0,8,4031300297971,10179953,,4031300298459,20,1,0,42,0.030125,,,,,,02.11.2023,False,False
3202609073,000350,80.0,40,2,0,0,8,4031300298008,10179954,,4031300298480,20,2,0,42,0.06025,,,,,,02.11.2023,False,False
3202609074,000010,29.0,25,1,0,0,10,4031300279953,10170734,,4031300279991,25,1,0,36,0.03946578,,,,,,02.11.2023,False,False
3202609074,000020,29.0,25,1,0,0,10,4031300279939,10170724,,4031300279977,25,1,0,36,0.03946578,,,,,,02.11.2023,False,False
3202609074,000030,33.0,30,1,0,0,6,4031300285329,10179241,,4031300285909,30,1,0,23,0.0467232,,,,,,02.11.2023,False,False
3202609074,000040,59.95,100,25,0,0,1,4031300299845,10186065,,4031300299876,4,25,0,40,0.8275,,,,,,02.11.2023,False,False
3202609074,000050,64.75,12,2,0,0,5,4031300300268,10186263,,4031300300275,6,2,0,35,0.06620000000000001,,,,,,02.11.2023,False,False
3202609074,000060,64.75,6,1,0,0,5,4031300300206,10186247,,4031300300213,6,1,0,35,0.033100000000000004,,,,,,02.11.2023,False,False
3202609074,000070,79.8,12,2,0,0,4,4031300282786,10186200,,4031300283066,6,2,0,35,0.06620000000000001,,,,,,02.11.2023,False,False
3202609074,000080,39.95,30,3,0,0,1,4031300283196,10186211,,4031300283295,10,3,0,35,0.09930000000000001,,,,,,02.11.2023,False,False
3202609074,000090,29.95,168,28,0,0,1,4031300283400,10186059,,4031300283516,6,28,0,42,0.756,,,,,,02.11.2023,False,False
3202609074,000100,24.95,54,3,0,0,1,4031300283165,10186194,,4031300283264,18,3,0,30,0.09930000000000001,,,,,,02.11.2023,False,False
3202609074,000110,99.75,6,1,0,0,5,4031300299715,10190470,,4031300299760,6,1,0,35,0.0375,,,,,,02.11.2023,False,False
3202609074,000120,37.2,30,1,0,0,6,4031300284278,10185680,,4031300284445,30,1,0,23,0.0467232,,,,,,02.11.2023,False,False
3202609074,000130,85.0,18,1,0,0,10,4031300283622,10190456,,4031300283950,18,1,0,32,0.040142592,,,,,,02.11.2023,False,False
3202609074,000140,49.2,60,2,0,0,6,4031300283660,10185711,,4031300283998,30,2,0,23,0.0934464,,,,,,02.11.2023,False,False
3202609074,000150,49.2,60,2,0,0,6,4031300283783,10185733,,4031300284117,30,2,0,23,0.0934464,,,,,,02.11.2023,False,False
3202609074,000160,39.6,30,1,0,0,6,4031300284230,10185739,,4031300284407,30,1,0,23,0.0467232,,,,,,02.11.2023,False,False
3202609074,000170,39.6,60,2,0,0,6,4031300283820,10185735,,4031300284155,30,2,0,23,0.0934464,,,,,,02.11.2023,False,False
3202609074,000180,39.6,60,2,0,0,6,4031300284193,10185741,,4031300284360,30,2,0,23,0.0934464,,,,,,02.11.2023,False,False
3202609084,000010,108.0,6,0,6,0,12,4031300297735,10186195,,4031300298213,16,0,0,48,0.010062000000000001,,,,,,03.11.2023,False,False
3202609085,000010,50.0,1,0,1,0,10,4031300262672,10117952,,4031300262689,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,03.11.2023,True,False
3202609085,000020,50.0,1,0,1,0,10,4031300261279,10117752,,4031300261293,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,03.11.2023,True,False
3202609085,000030,50.0,1,0,1,0,10,4031300254806,10100982,,4031300254844,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,03.11.2023,True,False
3202609085,000040,50.0,1,0,1,0,10,4031300254677,10119886,,4031300254714,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,03.11.2023,True,False
3202609085,000050,50.0,1,0,1,0,10,4031300254691,10119893,,4031300254738,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,03.11.2023,True,False
3202609085,000060,50.0,1,0,1,0,10,4031300254684,10119883,,4031300254721,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,03.11.2023,True,False
3202609085,000070,50.0,1,0,1,0,10,4031300261262,10117608,,4031300261286,50,0,0,21,0.00079,ZFG510000,ZFER,Y,,,03.11.2023,True,False
3202609171,000010,0.0,2,2,0,0,1,,75009820,,,1,0,2,1,0.0646,ZEB551217,ZUNB,N,,,03.11.2023,True,False
3202609172,000010,0.0,2,2,0,0,1,,75009821,,,1,0,2,1,0.0646,ZEB551217,ZUNB,N,,,03.11.2023,True,False
3202609173,000010,0.0,9,9,0,0,1,,75009821,,,1,0,9,1,0.2907,ZEB551217,ZUNB,N,,,03.11.2023,True,False
3202609340,000010,80.0,840,42,0,0,8,4031300301869,10187672,,4031300301883,20,0,1,42,1.711,,,,,,03.11.2023,False,False
3202609340,000020,80.0,840,42,0,0,8,4031300301876,10187692,,4031300301890,20,0,1,42,1.711,,,,,,03.11.2023,False,False
3202609341,000010,82.0,25,1,0,0,10,4031300295816,10186694,,4031300295953,25,1,0,42,0.029541,,,,,,03.11.2023,False,False
3202609341,000020,94.4,60,3,0,0,8,4031300297148,10179893,,4031300297537,20,3,0,42,0.090375,,,,,,03.11.2023,False,False
3202609341,000030,108.0,48,3,0,0,12,4031300297735,10187106,,4031300298213,16,3,0,48,0.08559299999999999,,,,,,03.11.2023,False,False
3202609341,000040,108.0,64,4,0,0,12,4031300297575,10186224,,4031300298053,16,4,0,48,0.141588,,,,,,03.11.2023,False,False
3202609341,000050,108.0,16,1,0,0,12,4031300297889,10187080,,4031300298367,16,1,0,48,0.028530999999999997,,,,,,03.11.2023,False,False
3202609341,000060,108.0,80,5,0,0,12,4031300297940,10187107,,4031300298428,16,5,0,48,0.142655,,,,,,03.11.2023,False,False
3202609341,000070,82.0,25,1,0,0,10,4031300295298,10178602,,4031300295717,25,1,0,56,0.026356,,,,,,03.11.2023,False,False
3202609341,000080,88.0,240,12,0,0,8,4031300297773,10186889,,4031300298251,20,12,0,42,0.385788,,,,,,03.11.2023,False,False
3202609341,000090,99.0,100,5,0,0,6,4031300297803,10189159,,4031300298282,20,5,0,42,0.160745,,,,,,03.11.2023,False,False
3202609341,000100,88.0,180,9,0,0,8,4031300297612,10186894,,4031300298091,20,9,0,42,0.289341,,,,,,03.11.2023,False,False
3202609341,000110,99.0,160,8,0,0,6,4031300297650,10187573,,4031300298138,20,8,0,42,0.270816,,,,,,03.11.2023,False,False
3202609342,000010,55.0,4,0,4,0,10,4031300293676,10171899,,4031300293690,50,0,0,21,0.0030451199999999997,,,,,,03.11.2023,False,False
3202609342,000020,55.0,6,0,6,0,10,4031300293669,10171896,,4031300293683,50,0,0,21,0.00456768,,,,,,03.11.2023,False,False
3202609342,000030,58.0,7,0,7,0,10,4031300294857,10178123,,4031300294864,50,0,0,21,0.00553,,,,,,03.11.2023,False,False
3202609342,000040,58.0,4,0,4,0,10,4031300294819,10177872,,4031300294826,50,0,0,21,0.00316,,,,,,03.11.2023,False,False
3202609342,000050,58.0,2,0,2,0,10,4031300298756,10178388,,4031300298879,50,0,0,21,0.0015225599999999998,,,,,,03.11.2023,False,False
3202609343,000010,33.0,30,1,0,0,6,4031300285329,10179241,,4031300285909,30,1,0,23,0.0467232,,,,,,03.11.2023,False,False
3202609343,000020,49.2,30,1,0,0,6,4031300283660,10185711,,4031300283998,30,1,0,23,0.0467232,,,,,,03.11.2023,False,False
3202609343,000030,49.2,30,1,0,0,6,4031300283745,10185701,,4031300284070,30,1,0,23,0.0467232,,,,,,03.11.2023,False,False
3202609343,000040,49.2,30,1,0,0,6,4031300283783,10185733,,4031300284117,30,1,0,23,0.0467232,,,,,,03.11.2023,False,False
3202609343,000050,39.6,30,1,0,0,6,4031300283820,10185735,,4031300284155,30,1,0,23,0.0467232,,,,,,03.11.2023,False,False
3202609343,000060,39.6,30,1,0,0,6,4031300284193,10185741,,4031300284360,30,1,0,23,0.0467232,,,,,,03.11.2023,False,False
3202609343,000070,79.8,6,1,0,0,4,4031300282786,10186200,,4031300283066,6,1,0,35,0.033100000000000004,,,,,,03.11.2023,False,False
3202609343,000080,59.95,8,2,0,0,1,4031300299845,10186065,,4031300299876,4,2,0,40,0.06620000000000001,,,,,,03.11.2023,False,False
3202609343,000090,29.95,18,3,0,0,1,4031300283400,10186059,,4031300283516,6,3,0,42,0.081,,,,,,03.11.2023,False,False
